proposal_id,family,window,status,net,pf,dd_pct,monthly_pct,trades,pb_net,pb_n,sca1_net,sca1_n,sca2_net,sca2_n,description,parameter_json,elapsed,run_id
S2045,S04_rr,IS,OK,498087.0,2.1499,4.5484,1.6603,389,196940,63,179120,242,122027,84,第2セッションのRRを5.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 5.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2045_20260905091012_2c86
S2046,S05_buffer,IS,OK,502827.0,2.0932,4.3512,1.6761,396,196940,63,179120,242,126767,91,ブレイクバッファ 0.0ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2046_20260905091141_89a0
S2047,S05_buffer,IS,OK,514474.0,2.1565,4.3588,1.7149,393,196940,63,179120,242,138414,88,ブレイクバッファ 0.02ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.02, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2047_20260905091310_4a90
S2048,S05_buffer,IS,OK,506733.0,2.2186,4.437,1.6891,382,196940,63,179120,242,130673,77,ブレイクバッファ 0.1ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.1, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2048_20260905091438_a972
S2049,S05_buffer,IS,OK,490683.0,2.1941,4.8987,1.6356,367,196940,63,179120,242,114623,62,ブレイクバッファ 0.15ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.15, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2049_20260905091607_1439
S2050,S05_buffer,IS,OK,485150.0,2.1929,4.8167,1.6172,360,196940,63,179120,242,109090,55,ブレイクバッファ 0.2ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.2, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",93.6,s2_is_S2050_20260905091736_2147
S2051,S05_buffer,IS,OK,478835.0,2.2458,4.0991,1.5961,343,196940,63,179120,242,102775,38,ブレイクバッファ 0.3ATR（既定0.05）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.3, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2051_20260905091909_c8df
S2052,S06_boost,IS,OK,461587.0,2.1135,4.1674,1.5386,389,196940,63,179120,242,85527,84,Boostなし（等ロット）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": false, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2052_20260905092038_4c8c
S2053,S06_boost,IS,OK,461587.0,2.1135,4.1674,1.5386,389,196940,63,179120,242,85527,84,Boost倍率 1.5（既定2.0）,"{""Sca2BoostMult"": 1.5, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2053_20260905092206_4905
S2054,S06_boost,IS,OK,522798.0,2.2221,4.4935,1.7427,389,196940,63,179120,242,146738,84,Boost倍率 2.5（既定2.0）,"{""Sca2BoostMult"": 2.5, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2054_20260905092335_3308
S2055,S06_boost,IS,OK,584012.0,2.3242,5.2974,1.9467,389,196940,63,179120,242,207952,84,Boost倍率 3.0（既定2.0）,"{""Sca2BoostMult"": 3.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2055_20260905092504_85b8
S2056,S06_boost,IS,OK,645227.0,2.4204,6.0847,2.1508,389,196940,63,179120,242,269167,84,Boost倍率 4.0（既定2.0）,"{""Sca2BoostMult"": 4.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2056_20260905092632_194a
S2057,S06_boost,IS,OK,509779.0,2.1907,4.0473,1.6993,416,196940,63,179120,242,133719,111,Boostなし＋金曜も取引,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": false, ""Sca2SkipFriday"": false, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2057_20260905092801_4e83
S2058,S07_friday,IS,OK,576474.0,2.2977,4.3091,1.9216,416,196940,63,179120,242,200414,111,金曜も取引する（既定はスキップ）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": false, ""Sca2TradeEnd"": 20}",93.6,s2_is_S2058_20260905092930_f83d
S2059,S08_window_x_rr,IS,OK,425957.0,1.9268,4.2993,1.4199,374,196940,63,179120,242,49897,69,第2レンジ11-13時 × RR1.3,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2059_20260905093103_2e7f
S2060,S08_window_x_rr,IS,OK,393525.0,1.8565,5.4011,1.3117,372,196940,63,179120,242,17465,67,第2レンジ11-13時 × RR2.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2060_20260905093232_4117
S2061,S08_window_x_rr,IS,OK,362538.0,1.7695,5.371,1.2085,371,196940,63,179120,242,-13522,66,第2レンジ11-13時 × RR2.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2061_20260905093400_6fba
S2062,S08_window_x_rr,IS,OK,367305.0,1.7796,5.3375,1.2244,371,196940,63,179120,242,-8755,66,第2レンジ11-13時 × RR3.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2062_20260905093529_3de6
S2063,S08_window_x_rr,IS,OK,487529.0,1.8297,5.022,1.6251,584,196940,63,179120,242,111469,279,第2レンジ13-16時 × RR1.3,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2063_20260905093658_47dd
S2064,S08_window_x_rr,IS,OK,422729.0,1.7164,5.0281,1.4091,583,196940,63,179120,242,46669,278,第2レンジ13-16時 × RR2.0,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2064_20260905093826_336f
