proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,blown,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
T007,B,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":1.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,FULL,OK,1135757.0,1.3668,21.4299,1.9752,2969,1635757.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T007_20260914234514_8c60_deals.csv,605.4,ft_full_T007_20260914234514_8c60,102468,77,183565,28,15310,195,11835,544,29715,127,15093,86,211209,13,16339,594,340013,1305
T007,B,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":1.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,OOS,OK,412018.0,1.2768,21.4299,1.4982,1375,912018.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T007_20260914235520_5294_deals.csv,234.4,ft_oos_T007_20260914235520_5294,-4306,18,75800,15,7870,87,3805,269,16984,62,1996,30,-24938,7,-2224,266,207516,621
T008,B,マスク=16 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":2.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,FULL,OK,1549799.0,1.2702,40.0031,2.6953,2969,2049799.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T008_20260914235914_2f76_deals.csv,610.3,ft_full_T008_20260914235914_2f76,102468,77,183565,28,15310,195,11835,544,29715,127,15093,86,211209,13,16339,594,754055,1305
T008,B,マスク=16 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":2.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,OOS,OK,646138.0,1.2293,40.0031,2.3496,1375,1146138.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T008_20260915000924_f0fd_deals.csv,249.5,ft_oos_T008_20260915000924_f0fd,-4306,18,75800,15,7870,87,3805,269,16984,62,1996,30,-24938,7,-2224,266,441636,621
T025,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,FULL,OK,82172108.0,1.5958,52.9168,142.908,2969,82672108.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T025_20260915001334_afe7_deals.csv,615.3,ft_full_T025_20260915001334_afe7,8279040,77,21287446,28,3644467,195,3265496,544,2392182,127,30111,86,1155826,13,2326260,594,-11152636,1305
T025,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,1581362.0,1.3595,47.4323,5.7504,1375,2081362.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T025_20260915002349_5f9e_deals.csv,239.4,ft_oos_T025_20260915002349_5f9e,81631,18,607437,15,15162,87,26242,269,106767,62,3919,30,-120244,7,-74275,266,359176,621
T026,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,FULL,OK,190604318.0,1.3755,72.3937,331.4858,2969,191104318.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T026_20260915002749_b3fc_deals.csv,610.4,ft_full_T026_20260915002749_b3fc,31159683,77,61581663,28,14614127,195,14065742,544,10161923,127,45211,86,9128210,13,12618372,594,-50423677,1305
T026,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,OOS,OK,2580275.0,1.335,64.9298,9.3828,1375,3080275.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T026_20260915003759_eaa9_deals.csv,234.4,ft_oos_T026_20260915003759_eaa9,200113,18,996915,15,10366,87,56830,269,192549,62,5889,30,-150560,7,-140384,266,623234,621
T027,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,FULL,OK,178867896.0,1.3213,66.5414,311.0746,2969,179367896.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T027_20260915004153_385d_deals.csv,605.3,ft_full_T027_20260915004153_385d,24846116,77,48379809,28,17356082,195,15893705,544,12083989,127,30111,86,6525570,13,15287502,594,-49188097,1305
T027,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,2809216.0,1.2649,59.1938,10.2153,1375,3309216.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T027_20260915005159_bc35_deals.csv,239.5,ft_oos_T027_20260915005159_bc35,153629,18,918398,15,10353,87,10869,269,262194,62,3919,30,-172009,7,-201395,266,937229,621
T028,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,FULL,OK,356952159.0,1.298,85.4892,620.7864,2969,357452159.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T028_20260915005558_7460_deals.csv,615.3,ft_full_T028_20260915005558_7460,37498892,77,73757716,28,38708968,195,53984470,544,39166159,127,45211,86,28331441,13,30728695,594,-32922457,1305
T028,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,OOS,OK,4279998.0,1.237,78.8491,15.5636,1375,4779998.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T028_20260915010614_5efe_deals.csv,234.4,ft_oos_T028_20260915010614_5efe,330125,18,1420423,15,-24742,87,72144,269,460221,62,5889,30,-177067,7,-373151,266,1363717,621
T029,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,FULL,OK,357265525.0,1.2717,85.5399,621.3313,2969,357765525.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T029_20260915011008_c0d3_deals.csv,614.3,ft_full_T029_20260915011008_c0d3,34285234,77,70067456,28,40207167,195,55884374,544,44597646,127,30111,86,27122016,13,30167065,594,-32748653,1305
T029,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,3854062.0,1.1605,79.8968,14.0148,1375,4354062.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T029_20260915012022_bdd6_deals.csv,239.6,ft_oos_T029_20260915012022_bdd6,204205,18,1088444,15,1664,87,-62662,269,568720,62,3919,30,-162596,7,-477457,266,1460070,621
T030,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,FULL,OK,352484517.0,1.2452,101.1352,613.0166,2964,352984517.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T030_20260915012422_d319_deals.csv,605.3,ft_full_T030_20260915012422_d319,34028952,77,70923203,28,40662533,195,58543878,541,47030679,127,45211,86,28107346,13,20196267,594,-34706616,1303
T030,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",3,OOS,OK,1846945.0,1.0725,101.1352,6.7162,1371,2346945.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T030_20260915013427_c01b_deals.csv,239.6,ft_oos_T030_20260915013427_c01b,111141,18,500166,15,306288,87,497462,266,868036,62,5889,30,158249,7,-552315,266,-840053,620
T021,F,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,8826452.0,1.6691,27.5027,15.3504,2969,9326452.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T021_20260915013827_9e5d_deals.csv,647.3,ft_full_T021_20260915013827_9e5d,1082823,77,2060809,28,266581,195,285250,544,217868,127,15093,86,773730,13,154922,594,-273052,1305
T021,F,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,649548.0,1.391,25.6882,2.362,1375,1149548.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T021_20260915014914_8bcd_deals.csv,234.5,ft_oos_T021_20260915014914_8bcd,13390,18,233894,15,14265,87,12213,269,39611,62,1996,30,-57495,7,-26620,266,136834,621
T022,F,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,15990535.0,1.4059,36.9073,27.8096,2969,16490535.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T022_20260915015309_7939_deals.csv,605.3,ft_full_T022_20260915015309_7939,1835870,77,3516433,28,930094,195,1062447,544,749752,127,15093,86,1128010,13,579422,594,-1750363,1305
T022,F,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,989367.0,1.2699,34.3095,3.5977,1375,1489367.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T022_20260915020314_70db_deals.csv,239.5,ft_oos_T022_20260915020314_70db,23029,18,299856,15,24142,87,15863,269,91425,62,1996,30,-72720,7,-59795,266,307007,621
T023,F,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,42777862.0,1.2221,53.6625,74.3963,2969,43277862.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T023_20260915020713_7ade_deals.csv,610.4,ft_full_T023_20260915020713_7ade,4824436,77,9319389,28,4919465,195,5997286,544,3944030,127,15093,86,2251436,13,3317202,594,-15459277,1305
T023,F,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1908328.0,1.1999,47.5625,6.9394,1375,2408328.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T023_20260915021724_a831_deals.csv,234.4,ft_oos_T023_20260915021724_a831,48244,18,457889,15,45302,87,-31487,269,227154,62,1996,30,-107415,7,-171013,266,857161,621
