proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
W012,B,Mult_SCA_GBPJPY=0.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,OOS,OK,429463.0,1.2846,12.0666,1.5617,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W012_20260907211427_22df_deals.csv,264.5,fw_oos_W012_20260907211427_22df,-7054,18,99607,15,31709,87,14999,269,67947,62,7827,30,-27007,7,-8897,266,84438,621
W013,B,Mult_SCA_GBPJPY=0.5、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,OOS,OK,545888.0,1.2987,13.8455,1.985,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W013_20260907211852_2ec6_deals.csv,259.4,fw_oos_W013_20260907211852_2ec6,-9679,18,123898,15,39756,87,18807,269,84931,62,9817,30,-34082,7,-11121,266,113340,621
W014,B,Mult_SCA_GBPJPY=0.5、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,OOS,OK,649273.0,1.2858,16.6175,2.361,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W014_20260907212311_6ad0_deals.csv,264.4,fw_oos_W014_20260907212311_6ad0,-9988,18,149086,15,47627,87,22513,269,101919,62,11769,30,-41354,7,-13345,266,126657,621
W015,B,Mult_SCA_GBPJPY=0.75、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,240271.0,1.2827,7.2621,0.8737,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W015_20260907212736_3ecb_deals.csv,259.5,fw_oos_W015_20260907212736_3ecb,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,71121,621
W016,B,Mult_SCA_GBPJPY=0.75、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,347248.0,1.2605,10.7719,1.2627,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W016_20260907213155_eb90_deals.csv,259.5,fw_oos_W016_20260907213155_eb90,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,94072,621
W017,B,Mult_SCA_GBPJPY=0.75、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,OOS,OK,471682.0,1.2557,13.7838,1.7152,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W017_20260907213615_62ae_deals.csv,264.6,fw_oos_W017_20260907213615_62ae,-7054,18,99607,15,31709,87,14999,269,67947,62,7827,30,-27007,7,-8897,266,126657,621
W018,B,Mult_SCA_GBPJPY=0.75、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,OOS,OK,597741.0,1.272,15.4938,2.1736,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W018_20260907214039_6796_deals.csv,259.6,fw_oos_W018_20260907214039_6796,-9679,18,123898,15,39756,87,18807,269,84931,62,9817,30,-34082,7,-11121,266,165193,621
W019,B,Mult_SCA_GBPJPY=0.75、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.75,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,OOS,OK,720394.0,1.2658,18.0411,2.6196,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W019_20260907214459_9e3e_deals.csv,259.5,fw_oos_W019_20260907214459_9e3e,-9988,18,149086,15,47627,87,22513,269,101919,62,11769,30,-41354,7,-13345,266,197778,621
W020,C,Mult_SCA_GBPJPY=1.5、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,OOS,OK,148439.0,1.232,6.863,0.5398,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W020_20260907214918_a428_deals.csv,259.5,fw_oos_W020_20260907214918_a428,-1812,18,22738,15,7870,87,3805,269,16984,62,1996,30,-5324,7,-2224,266,71121,621
W021,C,Mult_SCA_GBPJPY=1.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,295807.0,1.2084,13.6324,1.0757,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W021_20260907215338_e5b6_deals.csv,264.5,fw_oos_W021_20260907215338_e5b6,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,126657,621
W022,C,Mult_SCA_GBPJPY=1.5、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,450954.0,1.2175,18.6281,1.6398,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W022_20260907215803_f8dd_deals.csv,259.5,fw_oos_W022_20260907215803_f8dd,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,197778,621
W023,C,Mult_SCA_GBPJPY=2、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,OOS,OK,161756.0,1.1852,9.5455,0.5882,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W023_20260907220222_e1c2_deals.csv,264.5,fw_oos_W023_20260907220222_e1c2,-1812,18,22738,15,7870,87,3805,269,16984,62,1996,30,-5324,7,-2224,266,84438,621
W024,C,Mult_SCA_GBPJPY=2、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,338026.0,1.1925,17.2682,1.2292,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W024_20260907220647_109d_deals.csv,264.5,fw_oos_W024_20260907220647_109d,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,168876,621
W025,C,Mult_SCA_GBPJPY=2、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":2.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,506492.0,1.1916,23.9065,1.8418,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W025_20260907221111_af65_deals.csv,254.5,fw_oos_W025_20260907221111_af65,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,253316,621
