proposal_id,family,status,survive,strict,tradeoff,params,is_net,is_pf,is_dd_abs,is_dd_pct,is_trades,oos_net,oos_pf,oos_dd_abs,oos_dd_pct,oos_trades,full_net,full_pf,full_dd_abs,full_dd_pct,full_trades
F01-01,F01,OK,False,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-02,F01,OK,False,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-03,F01,OK,False,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-04,F01,OK,False,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-05,F01,OK,False,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-06,F01,OK,False,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-07,F01,OK,False,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-08,F01,OK,False,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0,46751.0,3.9126534172325713,3805.0,0.24943377549649123,61.0
F01-09,F01,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-10,F01,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-11,F01,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-12,F01,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-13,F01,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-14,F01,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-15,F01,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-16,F01,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.25}",285008.5,1.5954377250778877,24637.25,1.5014347950951108,2041.0,117993.25,1.4231981442775765,24798.0,1.5126171133796436,1917.0,403001.75,1.532038689474261,25299.75,1.5432226314310282,3958.0
F01-17,F01,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-18,F01,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-19,F01,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-20,F01,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-21,F01,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-22,F01,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-23,F01,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-24,F01,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.5}",561224.5,1.6842215308239803,28154.0,1.5798778532314013,2041.0,140927.0,1.2778479877131517,25259.0,1.5221546753572324,1917.0,702151.5,1.528948801722404,28154.0,1.5873580230248567,3958.0
F01-25,F01,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-26,F01,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-27,F01,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-28,F01,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-29,F01,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-30,F01,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-31,F01,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-32,F01,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.75}",783894.25,1.712415630635369,31977.75,1.6861353068515537,2041.0,193639.25,1.2762053004692826,31210.5,1.9769753521807032,1917.0,977533.5,1.5426512755129302,31977.75,1.9769753521807032,3958.0
F01-33,F01,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-34,F01,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-35,F01,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-36,F01,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-37,F01,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-38,F01,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-39,F01,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F01-40,F01,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.9}",872381.2,1.7100286133698566,35712.19999999995,1.876796306885797,2041.0,209042.9,1.2645308685297039,36649.09999999986,2.316182544187709,1917.0,1081424.1,1.5356510846395544,36649.09999999986,2.316182544187709,3958.0
F02-01,F02,OK,False,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-02,F02,OK,False,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-03,F02,OK,False,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-04,F02,OK,False,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-05,F02,OK,False,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-06,F02,OK,False,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-07,F02,OK,False,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-08,F02,OK,False,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.0}",0.0,999.0,0.0,0.0,0.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0,5448.0,3.5529522024367384,1028.0,0.068238724015517,13.0
F02-09,F02,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-10,F02,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-11,F02,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-12,F02,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-13,F02,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-14,F02,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-15,F02,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-16,F02,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.25}",360817.75,1.685261152750833,19459.0,1.1205659321524652,2041.0,110907.25,1.390710057660314,14356.0,0.9239299200828937,1917.0,471725.0,1.5820881939656435,19459.0,1.053295085822791,3958.0
F02-17,F02,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-18,F02,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-19,F02,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-20,F02,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-21,F02,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-22,F02,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-23,F02,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-24,F02,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.5}",596257.0,1.6566757673241974,26565.0,1.5870515521716515,2041.0,166160.5,1.3243899891551458,24363.0,1.5570003824917822,1917.0,762417.5,1.536831506441795,26565.0,1.5570003824917822,3958.0
F02-25,F02,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-26,F02,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-27,F02,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-28,F02,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-29,F02,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-30,F02,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-31,F02,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-32,F02,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.75}",836864.5,1.7193358174636943,32959.25,1.7434977264332387,2041.0,194410.5,1.2759981856654796,33154.75,2.105632681342274,1917.0,1031275.0,1.5521407685238402,33154.75,2.105632681342274,3958.0
F02-33,F02,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-34,F02,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-35,F02,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-36,F02,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-37,F02,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-38,F02,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-39,F02,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F02-40,F02,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.9}",899692.5,1.7133023797002773,37042.69999999995,1.9409228048461034,2041.0,213131.40000000002,1.2687878482912984,37882.0,2.389996864398813,1917.0,1112823.9000000001,1.5417201474821876,37882.0,2.389996864398813,3958.0
F03-01,F03,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-02,F03,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-03,F03,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-04,F03,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-05,F03,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-06,F03,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-07,F03,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-08,F03,OK,True,False,False,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.0}",566232.0,1.6474419370477766,55461.0,3.0161813635330343,1308.0,174605.0,1.323769488659121,35680.0,2.0883412845991267,1223.0,740837.0,1.523983347667655,55461.0,2.754612004547561,2531.0
F03-09,F03,OK,True,False,False,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-10,F03,OK,True,False,False,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-11,F03,OK,True,False,False,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-12,F03,OK,True,False,False,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-13,F03,OK,True,False,False,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-14,F03,OK,True,False,False,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
F03-15,F03,OK,True,False,False,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.25}",810142.0,1.7869864963188116,38693.0,2.0881135567236537,2041.0,169142.5,1.2691238131833555,39526.25,2.5017120599910885,1917.0,979284.5,1.5906718750117805,39526.25,2.5017120599910885,3958.0
