book,window,k,block_length,ruin_frac,initial,n_paths,max_horizon,seed,n_trades,window_months,median_months_double,p_double,p_ruin,p_unresolved,n_double,n_ruin,n_unresolved,max_trades,median_trades_double,median_final_double,median_final_ruin
fx,FULL,1,20,0.2,500000,10000,3,20260911,2964,115.0,125.86369770580296,0.9997,0.0,0.0003,9997,0,3,8892,3244.0,1002943.0385019826,
fx,FULL,2,20,0.2,500000,10000,3,20260911,2964,115.0,62.776653171390016,1.0,0.0,0.0,10000,0,0,8892,1618.0,1005697.3430217861,
fx,FULL,3,20,0.2,500000,10000,3,20260911,2964,115.0,41.844635627530366,1.0,0.0,0.0,10000,0,0,8892,1078.5,1008815.1228406432,
fx,FULL,4,20,0.2,500000,10000,3,20260911,2964,115.0,31.388326585695008,1.0,0.0,0.0,10000,0,0,8892,809.0,1011193.6872851185,
fx,FULL,6,20,0.2,500000,10000,3,20260911,2964,115.0,20.83502024291498,0.9998,0.0002,0.0,9998,2,0,8892,537.0,1016761.9443510384,99390.64022015974
fx,FULL,8,20,0.2,500000,10000,3,20260911,2964,115.0,15.82995951417004,0.9976,0.0024,0.0,9976,24,0,8892,408.0,1021489.9579438565,98963.34138210864
fx,FULL,12,20,0.2,500000,10000,3,20260911,2964,115.0,10.398110661268555,0.9733,0.0267,0.0,9733,267,0,8892,268.0,1030662.1434391454,98477.78141423521
fx,FULL,16,20,0.2,500000,10000,3,20260911,2964,115.0,7.371794871794871,0.9241,0.0759,0.0,9241,759,0,8892,190.0,1040617.4677084137,97764.22234946261
fx,FULL,24,20,0.2,500000,10000,3,20260911,2964,115.0,4.190283400809717,0.8113,0.1887,0.0,8113,1887,0,8892,108.0,1058917.7055223652,96588.36305962488
fx,FULL,32,20,0.2,500000,10000,3,20260911,2964,115.0,2.5607287449392713,0.7201,0.2799,0.0,7201,2799,0,8892,66.0,1070305.9602567146,94948.94819181092
fx,FULL,0.5,20,0.3,500000,10000,3,20260911,2964,115.0,248.778677462888,0.9307,0.0,0.0693,9307,0,693,8892,6412.0,1001559.9638978326,
fx,FULL,1,20,0.3,500000,10000,3,20260911,2964,115.0,125.86369770580296,0.9997,0.0,0.0003,9997,0,3,8892,3244.0,1002943.0385019826,
fx,FULL,2,20,0.3,500000,10000,3,20260911,2964,115.0,62.776653171390016,1.0,0.0,0.0,10000,0,0,8892,1618.0,1005697.3430217861,
fx,FULL,3,20,0.3,500000,10000,3,20260911,2964,115.0,41.844635627530366,1.0,0.0,0.0,10000,0,0,8892,1078.5,1008815.1228406432,
fx,FULL,4,20,0.3,500000,10000,3,20260911,2964,115.0,31.388326585695008,0.9999,0.0001,0.0,9999,1,0,8892,809.0,1011197.7419072511,149660.57896177817
fx,FULL,6,20,0.3,500000,10000,3,20260911,2964,115.0,20.83502024291498,0.9988,0.0012,0.0,9988,12,0,8892,537.0,1016766.3033583246,149046.28916735112
fx,FULL,8,20,0.3,500000,10000,3,20260911,2964,115.0,15.635964912280702,0.9887,0.0113,0.0,9887,113,0,8892,403.0,1021481.3394503335,148291.62978503742
fx,FULL,12,20,0.3,500000,10000,3,20260911,2964,115.0,9.97132253711201,0.94,0.06,0.0,9400,600,0,8892,257.0,1030675.8916079309,147567.58386299948
fx,FULL,16,20,0.3,500000,10000,3,20260911,2964,115.0,6.828609986504723,0.8708,0.1292,0.0,8708,1292,0,8892,176.0,1040731.3533329982,146802.94522348655
fx,FULL,24,20,0.3,500000,10000,3,20260911,2964,115.0,3.6858974358974357,0.7386,0.2614,0.0,7386,2614,0,8892,95.0,1059714.1547993459,144494.77188091152
fx,FULL,32,20,0.3,500000,10000,3,20260911,2964,115.0,2.2503373819163293,0.651,0.349,0.0,6510,3490,0,8892,58.0,1071185.5255407183,141674.32573335816
fx,FULL,0.5,50,0.1,500000,10000,3,20260911,2964,115.0,245.09278002699057,0.9251,0.0,0.0749,9251,0,749,8892,6317.0,1001584.26547752,
fx,FULL,1,50,0.1,500000,10000,3,20260911,2964,115.0,125.47570850202429,0.9995,0.0,0.0005,9995,0,5,8892,3234.0,1003063.6620844408,
fx,FULL,2,50,0.1,500000,10000,3,20260911,2964,115.0,63.04824561403509,1.0,0.0,0.0,10000,0,0,8892,1625.0,1006094.6498839167,
fx,FULL,3,50,0.1,500000,10000,3,20260911,2964,115.0,42.56241565452092,1.0,0.0,0.0,10000,0,0,8892,1097.0,1009094.1032085497,
fx,FULL,4,50,0.1,500000,10000,3,20260911,2964,115.0,32.00910931174089,1.0,0.0,0.0,10000,0,0,8892,825.0,1011603.1758755808,
fx,FULL,6,50,0.1,500000,10000,3,20260911,2964,115.0,21.727395411605936,1.0,0.0,0.0,10000,0,0,8892,560.0,1016896.320189578,
fx,FULL,8,50,0.1,500000,10000,3,20260911,2964,115.0,16.567139001349528,0.9997,0.0003,0.0,9997,3,0,8892,427.0,1022052.1140750898,49560.504148598506
fx,FULL,12,50,0.1,500000,10000,3,20260911,2964,115.0,11.445681511470985,0.9947,0.0053,0.0,9947,53,0,8892,295.0,1030142.8458722744,49380.13319144377
fx,FULL,16,50,0.1,500000,10000,3,20260911,2964,115.0,8.341767881241566,0.9715,0.0285,0.0,9715,285,0,8892,215.0,1040658.3473286832,49032.07082703585
fx,FULL,24,50,0.1,500000,10000,3,20260911,2964,115.0,5.1214574898785425,0.8872,0.1128,0.0,8872,1128,0,8892,132.0,1057074.0822439734,48213.40613925997
fx,FULL,32,50,0.1,500000,10000,3,20260911,2964,115.0,3.065114709851552,0.7941,0.2059,0.0,7941,2059,0,8892,79.0,1070317.2637365884,47387.752735807735
fx,FULL,0.5,50,0.2,500000,10000,3,20260911,2964,115.0,245.09278002699057,0.9251,0.0,0.0749,9251,0,749,8892,6317.0,1001584.26547752,
fx,FULL,1,50,0.2,500000,10000,3,20260911,2964,115.0,125.47570850202429,0.9995,0.0,0.0005,9995,0,5,8892,3234.0,1003063.6620844408,
fx,FULL,2,50,0.2,500000,10000,3,20260911,2964,115.0,63.04824561403509,1.0,0.0,0.0,10000,0,0,8892,1625.0,1006094.6498839167,
fx,FULL,3,50,0.2,500000,10000,3,20260911,2964,115.0,42.56241565452092,1.0,0.0,0.0,10000,0,0,8892,1097.0,1009094.1032085497,
fx,FULL,4,50,0.2,500000,10000,3,20260911,2964,115.0,32.00910931174089,1.0,0.0,0.0,10000,0,0,8892,825.0,1011603.1758755808,
fx,FULL,6,50,0.2,500000,10000,3,20260911,2964,115.0,21.727395411605936,0.9997,0.0003,0.0,9997,3,0,8892,560.0,1016895.8106146357,99751.84581193142
fx,FULL,8,50,0.2,500000,10000,3,20260911,2964,115.0,16.567139001349528,0.9979,0.0021,0.0,9979,21,0,8892,427.0,1022059.4198220645,98385.76386173801
fx,FULL,12,50,0.2,500000,10000,3,20260911,2964,115.0,11.096491228070175,0.9746,0.0254,0.0,9746,254,0,8892,286.0,1030133.7986857274,98401.84687215384
fx,FULL,16,50,0.2,500000,10000,3,20260911,2964,115.0,7.876180836707152,0.9271,0.0729,0.0,9271,729,0,8892,203.0,1040810.449285136,97728.4700431506
fx,FULL,24,50,0.2,500000,10000,3,20260911,2964,115.0,4.5006747638326585,0.8123,0.1877,0.0,8123,1877,0,8892,116.0,1056906.8872637153,96692.84677244935
fx,FULL,32,50,0.2,500000,10000,3,20260911,2964,115.0,2.6771255060728745,0.7203,0.2797,0.0,7203,2797,0,8892,69.0,1070305.9602567146,94772.45204232624
fx,FULL,0.5,50,0.3,500000,10000,3,20260911,2964,115.0,245.09278002699057,0.9251,0.0,0.0749,9251,0,749,8892,6317.0,1001584.26547752,
fx,FULL,1,50,0.3,500000,10000,3,20260911,2964,115.0,125.47570850202429,0.9995,0.0,0.0005,9995,0,5,8892,3234.0,1003063.6620844408,
fx,FULL,2,50,0.3,500000,10000,3,20260911,2964,115.0,63.04824561403509,1.0,0.0,0.0,10000,0,0,8892,1625.0,1006094.6498839167,
fx,FULL,3,50,0.3,500000,10000,3,20260911,2964,115.0,42.56241565452092,1.0,0.0,0.0,10000,0,0,8892,1097.0,1009094.1032085497,
fx,FULL,4,50,0.3,500000,10000,3,20260911,2964,115.0,32.00910931174089,1.0,0.0,0.0,10000,0,0,8892,825.0,1011603.1758755808,
fx,FULL,6,50,0.3,500000,10000,3,20260911,2964,115.0,21.68859649122807,0.9983,0.0017,0.0,9983,17,0,8892,559.0,1016918.7538049474,149177.60011362398
fx,FULL,8,50,0.3,500000,10000,3,20260911,2964,115.0,16.450742240215924,0.9903,0.0097,0.0,9903,97,0,8892,424.0,1022052.1140750898,148606.51704608792
fx,FULL,12,50,0.3,500000,10000,3,20260911,2964,115.0,10.592105263157896,0.9403,0.0597,0.0,9403,597,0,8892,273.0,1030037.6071287129,147418.12433370238
fx,FULL,16,50,0.3,500000,10000,3,20260911,2964,115.0,7.255398110661268,0.8731,0.1269,0.0,8731,1269,0,8892,187.0,1040865.8525542814,146492.44834219446
fx,FULL,24,50,0.3,500000,10000,3,20260911,2964,115.0,3.9962887989203777,0.7411,0.2589,0.0,7411,2589,0,8892,103.0,1056788.9729398864,144603.761773414
fx,FULL,32,50,0.3,500000,10000,3,20260911,2964,115.0,2.3667341430499325,0.6512,0.3488,0.0,6512,3488,0,8892,61.0,1069492.8100184659,142831.869664206
